モノ,単語,原形,品詞,依存関係,親
スマートウォッチ,話す,話す,VERB,ROOT,話す
スマートウォッチ,スマート,スマート,ADJ,amod,ウォッチ
スマートウォッチ,ウォッチ,ウォッチ,NOUN,nmod,おすすめ
スマートウォッチ,の,の,ADP,case,ウォッチ
スマートウォッチ,おすすめ,おすすめ,NOUN,obj,紹介
スマートウォッチ,を,を,ADP,case,おすすめ
スマートウォッチ,紹介,紹介,VERB,ROOT,紹介
スマートウォッチ,する,する,AUX,aux,紹介
掃除機,掃除機,掃除機,NOUN,obj,取り出す
掃除機,を,を,ADP,case,掃除機
掃除機,取り出す,取り出す,VERB,ROOT,取り出す
掃除機,掃除機,掃除機,NOUN,nmod,電源
掃除機,の,の,ADP,case,掃除機
掃除機,電源,電源,NOUN,obj,入れる
掃除機,を,を,ADP,case,電源
掃除機,入れる,入れる,VERB,ROOT,入れる
掃除機,掃除機,掃除機,NOUN,obj,差し込む
掃除機,を,を,ADP,case,掃除機
掃除機,コンセント,コンセント,NOUN,obl,差し込む
掃除機,に,に,ADP,case,コンセント
掃除機,差し込む,差し込む,VERB,ROOT,差し込む
掃除機,掃除機,掃除機,NOUN,nmod,ヘッド
掃除機,の,の,ADP,case,掃除機
掃除機,ヘッド,ヘッド,NOUN,obj,調整
掃除機,を,を,ADP,case,ヘッド
掃除機,調整,調整,VERB,ROOT,調整
掃除機,する,する,AUX,aux,調整
掃除機,掃除機,掃除機,NOUN,obj,かける
掃除機,を,を,ADP,case,掃除機
掃除機,床,床,NOUN,obl,かける
掃除機,に,に,ADP,case,床
掃除機,かける,かける,VERB,ROOT,かける
掃除機,掃除機,掃除機,NOUN,obl,吸い取る
掃除機,で,で,ADP,case,掃除機
掃除機,ゴミ,ゴミ,NOUN,obj,吸い取る
掃除機,を,を,ADP,case,ゴミ
掃除機,吸い取る,吸い取る,VERB,ROOT,吸い取る
掃除機,掃除機,掃除機,NOUN,nmod,コード
掃除機,の,の,ADP,case,掃除機
掃除機,コード,コード,NOUN,obj,伸ばす
掃除機,を,を,ADP,case,コード
掃除機,伸ばす,伸ばす,VERB,ROOT,伸ばす
掃除機,掃除機,掃除機,NOUN,nmod,コード
掃除機,の,の,ADP,case,掃除機
掃除機,コード,コード,NOUN,obj,巻き取る
掃除機,を,を,ADP,case,コード
掃除機,巻き取る,巻き取る,VERB,ROOT,巻き取る
掃除機,掃除機,掃除機,NOUN,nmod,ゴミ袋
掃除機,の,の,ADP,case,掃除機
掃除機,ゴミ袋,ゴミ袋,NOUN,obj,確認
掃除機,を,を,ADP,case,ゴミ袋
掃除機,確認,確認,VERB,ROOT,確認
掃除機,する,する,AUX,aux,確認
掃除機,掃除機,掃除機,NOUN,nmod,ゴミ
掃除機,の,の,ADP,case,掃除機
掃除機,ゴミ,ゴミ,NOUN,obj,捨てる
掃除機,を,を,ADP,case,ゴミ
掃除機,捨てる,捨てる,VERB,ROOT,捨てる
掃除機,掃除機,掃除機,NOUN,obj,収納
掃除機,を,を,ADP,case,掃除機
掃除機,収納,収納,VERB,ROOT,収納
掃除機,する,する,AUX,aux,収納
掃除機,掃除機,掃除機,NOUN,nmod,フィルター
掃除機,の,の,ADP,case,掃除機
掃除機,フィルター,フィルター,NOUN,obj,掃除
掃除機,を,を,ADP,case,フィルター
掃除機,掃除,掃除,VERB,ROOT,掃除
掃除機,する,する,AUX,aux,掃除
掃除機,掃除機,掃除機,NOUN,nmod,ヘッド
掃除機,の,の,ADP,case,掃除機
掃除機,ヘッド,ヘッド,NOUN,obj,交換
掃除機,を,を,ADP,case,ヘッド
掃除機,交換,交換,VERB,ROOT,交換
掃除機,する,する,AUX,aux,交換
掃除機,掃除機,掃除機,NOUN,nmod,ノズル
掃除機,の,の,ADP,case,掃除機
掃除機,ノズル,ノズル,NOUN,obj,使う
掃除機,を,を,ADP,case,ノズル
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,音
掃除機,の,の,ADP,case,掃除機
掃除機,音,音,NOUN,obj,調整
掃除機,を,を,ADP,case,音
掃除機,調整,調整,VERB,ROOT,調整
掃除機,する,する,AUX,aux,調整
掃除機,掃除機,掃除機,NOUN,nmod,速度
掃除機,の,の,ADP,case,掃除機
掃除機,速度,速度,NOUN,obj,調整
掃除機,を,を,ADP,case,速度
掃除機,調整,調整,VERB,ROOT,調整
掃除機,する,する,AUX,aux,調整
掃除機,掃除機,掃除機,NOUN,nmod,ブラシ
掃除機,の,の,ADP,case,掃除機
掃除機,ブラシ,ブラシ,NOUN,obj,使う
掃除機,を,を,ADP,case,ブラシ
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ライト
掃除機,の,の,ADP,case,掃除機
掃除機,ライト,ライト,NOUN,obj,使う
掃除機,を,を,ADP,case,ライト
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,アタッチメント
掃除機,の,の,ADP,case,掃除機
掃除機,アタッチメント,アタッチメント,NOUN,obj,使う
掃除機,を,を,ADP,case,アタッチメント
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,取扱説明書
掃除機,の,の,ADP,case,掃除機
掃除機,取扱説明書,取扱説明書,NOUN,obj,読む
掃除機,を,を,ADP,case,取扱説明書
掃除機,読む,読む,VERB,ROOT,読む
掃除機,延長,延長,NOUN,compound,コード
掃除機,コード,コード,NOUN,obj,使う
掃除機,を,を,ADP,case,コード
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ノズル
掃除機,の,の,ADP,case,掃除機
掃除機,ノズル,ノズル,NOUN,obj,使う
掃除機,を,を,ADP,case,ノズル
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ブラシ
掃除機,の,の,ADP,case,掃除機
掃除機,ブラシ,ブラシ,NOUN,obj,使う
掃除機,を,を,ADP,case,ブラシ
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,フィルター
掃除機,の,の,ADP,case,掃除機
掃除機,フィルター,フィルター,NOUN,obj,使う
掃除機,を,を,ADP,case,フィルター
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,袋
掃除機,の,の,ADP,case,掃除機
掃除機,袋,袋,NOUN,obj,使う
掃除機,を,を,ADP,case,袋
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,取扱説明書
掃除機,の,の,ADP,case,掃除機
掃除機,取扱説明書,取扱説明書,NOUN,obj,読む
掃除機,を,を,ADP,case,取扱説明書
掃除機,読む,読む,VERB,ROOT,読む
掃除機,掃除機,掃除機,NOUN,nmod,ケース
掃除機,の,の,ADP,case,掃除機
掃除機,収納,収納,NOUN,compound,ケース
掃除機,ケース,ケース,NOUN,obj,使う
掃除機,を,を,ADP,case,ケース
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,キット
掃除機,の,の,ADP,case,掃除機
掃除機,メンテナンス,メンテナンス,NOUN,compound,キット
掃除機,キット,キット,NOUN,obj,使う
掃除機,を,を,ADP,case,キット
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ゴミ袋
掃除機,の,の,ADP,case,掃除機
掃除機,予備,予備,NOUN,nmod,ゴミ袋
掃除機,の,の,ADP,case,予備
掃除機,ゴミ袋,ゴミ袋,NOUN,obj,使う
掃除機,を,を,ADP,case,ゴミ袋
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ヘッド
掃除機,の,の,ADP,case,掃除機
掃除機,ヘッド,ヘッド,NOUN,obj,使う
掃除機,を,を,ADP,case,ヘッド
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,コード
掃除機,の,の,ADP,case,掃除機
掃除機,電源,電源,NOUN,compound,コード
掃除機,コード,コード,NOUN,obj,使う
掃除機,を,を,ADP,case,コード
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,バッテリー
掃除機,の,の,ADP,case,掃除機
掃除機,バッテリー,バッテリー,NOUN,obj,使う
掃除機,を,を,ADP,case,バッテリー
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,充電器
掃除機,の,の,ADP,case,掃除機
掃除機,充電器,充電器,NOUN,obj,使う
掃除機,を,を,ADP,case,充電器
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,タイマー
掃除機,の,の,ADP,case,掃除機
掃除機,タイマー,タイマー,NOUN,obj,使う
掃除機,を,を,ADP,case,タイマー
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,リモコン
掃除機,の,の,ADP,case,掃除機
掃除機,リモコン,リモコン,NOUN,obj,使う
掃除機,を,を,ADP,case,リモコン
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ラック
掃除機,の,の,ADP,case,掃除機
掃除機,収納,収納,NOUN,compound,ラック
掃除機,ラック,ラック,NOUN,obj,使う
掃除機,を,を,ADP,case,ラック
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,スタンド
掃除機,の,の,ADP,case,掃除機
掃除機,掃除,掃除,NOUN,compound,スタンド
掃除機,スタンド,スタンド,NOUN,obj,使う
掃除機,を,を,ADP,case,スタンド
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ブラシ
掃除機,の,の,ADP,case,掃除機
掃除機,掃除,掃除,NOUN,compound,ブラシ
掃除機,ブラシ,ブラシ,NOUN,obj,使う
掃除機,を,を,ADP,case,ブラシ
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,ホルダー
掃除機,の,の,ADP,case,掃除機
掃除機,ゴミ袋,ゴミ袋,NOUN,compound,ホルダー
掃除機,ホルダー,ホルダー,NOUN,obj,使う
掃除機,を,を,ADP,case,ホルダー
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,nmod,クリーナー
掃除機,の,の,ADP,case,掃除機
掃除機,フィルター,フィルター,NOUN,compound,クリーナー
掃除機,クリーナー,クリーナー,NOUN,obj,使う
掃除機,を,を,ADP,case,クリーナー
掃除機,使う,使う,VERB,ROOT,使う
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,アート,アート,NOUN,obj,作る
掃除機,を,を,ADP,case,アート
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,スタンプ,スタンプ,NOUN,obj,作る
掃除機,を,を,ADP,case,スタンプ
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,描く
掃除機,で,で,ADP,case,掃除機
掃除機,絵,絵,NOUN,obj,描く
掃除機,を,を,ADP,case,絵
掃除機,描く,描く,VERB,ROOT,描く
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,クラフト,クラフト,NOUN,obj,する
掃除機,を,を,ADP,case,クラフト
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,模型,模型,NOUN,obj,作る
掃除機,を,を,ADP,case,模型
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,パズル,パズル,NOUN,obj,する
掃除機,を,を,ADP,case,パズル
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,ストーリー,ストーリー,NOUN,obj,作る
掃除機,を,を,ADP,case,ストーリー
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,ゲーム,ゲーム,NOUN,obj,する
掃除機,を,を,ADP,case,ゲーム
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,彫刻,彫刻,NOUN,obj,する
掃除機,を,を,ADP,case,彫刻
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,タワー,タワー,NOUN,obj,作る
掃除機,を,を,ADP,case,タワー
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,おもちゃ,おもちゃ,NOUN,obj,作る
掃除機,を,を,ADP,case,おもちゃ
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,影絵,影絵,NOUN,obj,する
掃除機,を,を,ADP,case,影絵
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,撮る
掃除機,で,で,ADP,case,掃除機
掃除機,写真,写真,NOUN,obj,撮る
掃除機,を,を,ADP,case,写真
掃除機,撮る,撮る,VERB,ROOT,撮る
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,紙芝居,紙芝居,NOUN,obj,作る
掃除機,を,を,ADP,case,紙芝居
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,ドミノ,ドミノ,NOUN,obj,する
掃除機,を,を,ADP,case,ドミノ
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,コースター,コースター,NOUN,obj,作る
掃除機,を,を,ADP,case,コースター
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,作る
掃除機,で,で,ADP,case,掃除機
掃除機,模様,模様,NOUN,obj,作る
掃除機,を,を,ADP,case,模様
掃除機,作る,作る,VERB,ROOT,作る
掃除機,掃除機,掃除機,NOUN,obl,する
掃除機,で,で,ADP,case,掃除機
掃除機,クラフト,クラフト,NOUN,obj,する
掃除機,を,を,ADP,case,クラフト
掃除機,する,する,VERB,ROOT,する
掃除機,掃除機,掃除機,NOUN,obl,出す
掃除機,で,で,ADP,case,掃除機
掃除機,音,音,NOUN,obj,出す
掃除機,を,を,ADP,case,音
掃除機,出す,出す,VERB,ROOT,出す
掃除機,掃除機,掃除機,NOUN,obl,染める
掃除機,で,で,ADP,case,掃除機
掃除機,紙,紙,NOUN,obj,染める
掃除機,を,を,ADP,case,紙
掃除機,染める,染める,VERB,ROOT,染める
掃除機,掃除機,掃除機,NOUN,obj,取り出す
掃除機,を,を,ADP,case,掃除機
掃除機,取り出す,取り出す,VERB,ROOT,取り出す
掃除機,掃除機,掃除機,NOUN,nmod,電源
掃除機,の,の,ADP,case,掃除機
掃除機,電源,電源,NOUN,obj,入れる
掃除機,を,を,ADP,case,電源
掃除機,入れる,入れる,VERB,ROOT,入れる
